Index,Entry-Date,Entry-Weekday,Entry-Time,Entry-Price,Quantity,Instrument-Kind,StrikePrice,Position,ExitDate,Exit-Weekday,ExitTime,ExitPrice,P/L,P/L-Percentage,ExpiryDate,Highest MTM(Candle Close),Lowest MTM(Candle Close),Remarks
118.2,2024-06-25,Tuesday,09:19:00,370.55,20,PE,77300.0,Sell,2024-06-25,Tuesday,15:15:00,203.9,3333.0,44.973687761435706,2024-06-28,,,Exit Condition Met For Trade
119,2024-06-26,,09:19:00,78165.31,,,,,2024-06-26,,15:15:00,78700.85,2360.0,,,2581.0,0,Exit Condition Met For Trade
119.1,2024-06-26,Wednesday,09:19:00,368.45,20,CE,78100.0,Sell,2024-06-26,Wednesday,10:58:00,460.55,-1842.0000000000005,-24.996607409417837,2024-06-28,,,Stop Loss Hit
119.2,2024-06-26,Wednesday,09:19:00,343.75,20,PE,77800.0,Sell,2024-06-26,Wednesday,15:15:00,133.65,4202.0,61.12,2024-06-28,,,Exit Condition Met For Trade
120,2024-06-27,,09:19:00,78556.34,,,,,2024-06-27,,15:15:00,79249.39,3543.0,,,3583.0,-494.0,Exit Condition Met For Trade
120.1,2024-06-27,Thursday,09:19:00,345.25,20,CE,78500.0,Sell,2024-06-27,Thursday,09:41:00,431.55,-1726.0000000000002,-24.996379435191894,2024-06-28,,,Stop Loss Hit
120.2,2024-06-27,Thursday,09:19:00,335.3,20,PE,78400.0,Sell,2024-06-27,Thursday,15:15:00,71.85,5269.000000000001,78.57142857142858,2024-06-28,,,Exit Condition Met For Trade
121,2024-06-28,,09:19:00,79439.07,,,,,2024-06-28,,12:18:00,79334.0,-1660.0,,,1609.0,-1660.0,
121.1,2024-06-28,Friday,09:19:00,332.0,20,CE,79300.0,Sell,2024-06-28,Friday,09:41:00,415.0,-1660.0,-25.0,2024-06-28,,,Stop Loss Hit
121.2,2024-06-28,Friday,09:19:00,332.1,20,PE,79600.0,Sell,2024-06-28,Friday,12:18:00,332.1,-0.0,-0.0,2024-06-28,,,Stop Loss Hit
122,2024-07-01,,09:19:00,79011.76,,,,,2024-07-01,,15:15:00,79506.55,876.0,,,1456.0,-104.0,Exit Condition Met For Trade
122.1,2024-07-01,Monday,09:19:00,371.55,20,CE,79500.0,Sell,2024-07-01,Monday,12:08:00,464.45,-1857.9999999999995,-25.003364284753054,2024-07-05,,,Stop Loss Hit
122.2,2024-07-01,Monday,09:19:00,356.5,20,PE,78600.0,Sell,2024-07-01,Monday,15:15:00,219.8,2734.0,38.34502103786816,2024-07-05,,,Exit Condition Met For Trade
123,2024-07-02,,09:19:00,79675.8,,,,,2024-07-02,,11:15:00,79600.86,-1786.0,,,474.0,-1786.0,
123.1,2024-07-02,Tuesday,09:19:00,375.0,20,CE,79800.0,Sell,2024-07-02,Tuesday,11:15:00,375.0,-0.0,-0.0,2024-07-05,,,Stop Loss Hit
123.2,2024-07-02,Tuesday,09:19:00,357.2,20,PE,79300.0,Sell,2024-07-02,Tuesday,09:44:00,446.5,-1786.0000000000002,-25.000000000000007,2024-07-05,,,Stop Loss Hit
124,2024-07-03,,09:19:00,79806.15,,,,,2024-07-03,,15:15:00,80022.36,449.0,,,635.0,-872.0,Exit Condition Met For Trade
124.1,2024-07-03,Wednesday,09:19:00,357.5,20,CE,79800.0,Sell,2024-07-03,Wednesday,09:47:00,446.9,-1787.9999999999995,-25.006993006993003,2024-07-05,,,Stop Loss Hit
124.2,2024-07-03,Wednesday,09:19:00,344.05,20,PE,79600.0,Sell,2024-07-03,Wednesday,15:15:00,232.2,2237.0000000000005,32.50980962069467,2024-07-05,,,Exit Condition Met For Trade
125,2024-07-04,,09:19:00,80207.94,,,,,2024-07-04,,10:47:00,80062.55,-1790.0,,,1112.0,-1790.0,
125.1,2024-07-04,Thursday,09:19:00,358.1,20,CE,80000.0,Sell,2024-07-04,Thursday,09:45:00,447.6,-1790.0,-24.99301870985758,2024-07-05,,,Stop Loss Hit
125.2,2024-07-04,Thursday,09:19:00,342.25,20,PE,80100.0,Sell,2024-07-04,Thursday,10:47:00,342.25,-0.0,-0.0,2024-07-05,,,Stop Loss Hit
126,2024-07-05,,09:19:00,79659.95,,,,,2024-07-05,,10:30:00,79731.36,-1620.0,,,1021.0,-1620.0,
126.1,2024-07-05,Friday,09:19:00,351.0,20,CE,79400.0,Sell,2024-07-05,Friday,10:30:00,351.0,-0.0,-0.0,2024-07-05,,,Stop Loss Hit
126.2,2024-07-05,Friday,09:19:00,323.95,20,PE,79800.0,Sell,2024-07-05,Friday,09:24:00,404.95,-1620.0,-25.003858620157434,2024-07-05,,,Stop Loss Hit
127,2024-07-08,,09:19:00,79835.34,,,,,2024-07-08,,15:15:00,79961.37,574.0,,,1030.0,-726.0,Exit Condition Met For Trade
127.1,2024-07-08,Monday,09:19:00,348.65,20,CE,80100.0,Sell,2024-07-08,Monday,15:15:00,380.25,-632.0000000000005,-9.063530761508684,2024-07-12,,,Exit Condition Met For Trade
127.2,2024-07-08,Monday,09:19:00,353.8,20,PE,79700.0,Sell,2024-07-08,Monday,15:15:00,293.5,1206.0000000000002,17.04352741661956,2024-07-12,,,Exit Condition Met For Trade
128,2024-07-09,,09:19:00,80108.47,,,,,2024-07-09,,15:15:00,80352.73,829.0,,,1503.0,0,Exit Condition Met For Trade
128.1,2024-07-09,Tuesday,09:19:00,355.75,20,CE,80200.0,Sell,2024-07-09,Tuesday,13:09:00,444.7,-1778.9999999999998,-25.003513703443424,2024-07-12,,,Stop Loss Hit
128.2,2024-07-09,Tuesday,09:19:00,364.8,20,PE,80000.0,Sell,2024-07-09,Tuesday,15:15:00,234.4,2608.0,35.74561403508772,2024-07-12,,,Exit Condition Met For Trade
129,2024-07-10,,09:19:00,80181.43,,,,,2024-07-10,,15:15:00,79950.74,1087.0,,,2527.0,-96.0,Exit Condition Met For Trade
129.1,2024-07-10,Wednesday,09:19:00,366.0,20,CE,80200.0,Sell,2024-07-10,Wednesday,15:15:00,223.6,2848.0,38.90710382513661,2024-07-12,,,Exit Condition Met For Trade
129.2,2024-07-10,Wednesday,09:19:00,352.15,20,PE,80200.0,Sell,2024-07-10,Wednesday,10:21:00,440.2,-1761.0000000000002,-25.00354962373989,2024-07-12,,,Stop Loss Hit
130,2024-07-11,,09:19:00,80099.02,,,,,2024-07-11,,15:15:00,79914.56,314.0,,,2934.0,-855.0,Exit Condition Met For Trade
130.1,2024-07-11,Thursday,09:19:00,326.4,20,CE,80000.0,Sell,2024-07-11,Thursday,15:15:00,221.2,2104.0,32.23039215686274,2024-07-12,,,Exit Condition Met For Trade
130.2,2024-07-11,Thursday,09:19:00,357.9,20,PE,80200.0,Sell,2024-07-11,Thursday,09:33:00,447.4,-1790.0,-25.006985191394246,2024-07-12,,,Stop Loss Hit
131,2024-07-12,,09:19:00,79974.42,,,,,2024-07-12,,09:56:00,80000.73,-1713.0,,,2353.0,-1713.0,
131.1,2024-07-12,Friday,09:19:00,342.55,20,CE,79700.0,Sell,2024-07-12,Friday,09:24:00,428.2,-1712.9999999999995,-25.00364910232082,2024-07-12,,,Stop Loss Hit
131.2,2024-07-12,Friday,09:19:00,360.0,20,PE,80200.0,Sell,2024-07-12,Friday,09:56:00,360.0,-0.0,-0.0,2024-07-12,,,Stop Loss Hit
132,2024-07-15,,09:19:00,80686.88,,,,,2024-07-15,,15:15:00,80650.76,1260.0,,,1593.0,-244.0,Exit Condition Met For Trade
132.1,2024-07-15,Monday,09:19:00,370.65,20,CE,80900.0,Sell,2024-07-15,Monday,15:15:00,365.6,100.99999999999909,1.3624713341427102,2024-07-19,,,Exit Condition Met For Trade
132.2,2024-07-15,Monday,09:19:00,370.2,20,PE,80400.0,Sell,2024-07-15,Monday,15:15:00,312.25,1158.9999999999998,15.653700702323066,2024-07-19,,,Exit Condition Met For Trade
133,2024-07-16,,09:19:00,80729.49,,,,,2024-07-16,,15:15:00,80706.47,2394.0,,,2414.0,-413.0,Exit Condition Met For Trade
133.1,2024-07-16,Tuesday,09:19:00,345.1,20,CE,80900.0,Sell,2024-07-16,Tuesday,15:15:00,291.5,1072.0000000000005,15.531729933352656,2024-07-19,,,Exit Condition Met For Trade
133.2,2024-07-16,Tuesday,09:19:00,356.55,20,PE,80600.0,Sell,2024-07-16,Tuesday,15:15:00,290.45,1322.0000000000005,18.538774365446645,2024-07-19,,,Exit Condition Met For Trade
134,2024-07-18,,09:19:00,80601.77,,,,,2024-07-18,,11:35:00,80488.51,-1782.0,,,1619.0,-1782.0,
134.1,2024-07-18,Thursday,09:19:00,335.1,20,CE,80600.0,Sell,2024-07-18,Thursday,09:50:00,418.9,-1675.999999999999,-25.007460459564296,2024-07-19,,,Stop Loss Hit
134.2,2024-07-18,Thursday,09:19:00,339.85,20,PE,80600.0,Sell,2024-07-18,Thursday,11:35:00,345.15,-105.99999999999909,-1.5595115492128746,2024-07-19,,,Stop Loss Hit
135,2024-07-19,,09:19:00,81232.66,,,,,2024-07-19,,09:48:00,81138.7,-1761.0,,,593.0,-1761.0,
135.1,2024-07-19,Friday,09:19:00,352.2,20,CE,81000.0,Sell,2024-07-19,Friday,09:25:00,440.25,-1761.0000000000002,-25.000000000000007,2024-07-19,,,Stop Loss Hit
135.2,2024-07-19,Friday,09:19:00,315.0,20,PE,81300.0,Sell,2024-07-19,Friday,09:48:00,315.0,-0.0,-0.0,2024-07-19,,,Stop Loss Hit
136,2024-07-22,,09:19:00,80268.64,,,,,2024-07-22,,15:15:00,80537.98,-175.0,,,1315.0,-737.0,Exit Condition Met For Trade
136.1,2024-07-22,Monday,09:19:00,363.0,20,CE,81600.0,Sell,2024-07-22,Monday,09:59:00,453.75,-1815.0,-25.0,2024-07-26,,,Stop Loss Hit
136.2,2024-07-22,Monday,09:19:00,359.2,20,PE,79000.0,Sell,2024-07-22,Monday,15:15:00,277.2,1640.0,22.828507795100222,2024-07-26,,,Exit Condition Met For Trade
137,2024-07-23,,09:19:00,80678.25,,,,,2024-07-23,,11:06:00,80578.43,-1857.0,,,278.0,-1857.0,
137.1,2024-07-23,Tuesday,09:19:00,349.1,20,CE,81800.0,Sell,2024-07-23,Tuesday,11:06:00,349.1,-0.0,-0.0,2024-07-26,,,Stop Loss Hit
137.2,2024-07-23,Tuesday,09:19:00,371.45,20,PE,79600.0,Sell,2024-07-23,Tuesday,10:03:00,464.3,-1857.0000000000005,-24.996634809530224,2024-07-26,,,Stop Loss Hit
138,2024-07-24,,09:19:00,80369.69,,,,,2024-07-24,,09:56:00,80378.96,-1656.0,,,469.0,-1656.0,
138.1,2024-07-24,Wednesday,09:19:00,334.8,20,CE,80500.0,Sell,2024-07-24,Wednesday,09:56:00,334.8,-0.0,-0.0,2024-07-26,,,Stop Loss Hit
138.2,2024-07-24,Wednesday,09:19:00,331.1,20,PE,80200.0,Sell,2024-07-24,Wednesday,09:47:00,413.9,-1655.999999999999,-25.007550588945925,2024-07-26,,,Stop Loss Hit
139,2024-07-25,,09:19:00,79581.12,,,,,2024-07-25,,15:15:00,80023.87,2893.0,,,3107.0,-241.0,Exit Condition Met For Trade
139.1,2024-07-25,Thursday,09:19:00,370.0,20,CE,79600.0,Sell,2024-07-25,Thursday,10:36:00,462.5,-1850.0,-25.0,2024-07-26,,,Stop Loss Hit
139.2,2024-07-25,Thursday,09:19:00,335.1,20,PE,79600.0,Sell,2024-07-25,Thursday,15:15:00,97.95,4743.000000000001,70.76991942703671,2024-07-26,,,Exit Condition Met For Trade
140,2024-07-26,,09:19:00,80172.23,,,,,2024-07-26,,09:31:00,80188.92,-1795.0,,,23.0,-1795.0,
140.1,2024-07-26,Friday,09:19:00,359.0,20,CE,79900.0,Sell,2024-07-26,Friday,09:22:00,448.75,-1795.0,-25.0,2024-07-26,,,Stop Loss Hit
140.2,2024-07-26,Friday,09:19:00,357.6,20,PE,80400.0,Sell,2024-07-26,Friday,09:31:00,357.6,-0.0,-0.0,2024-07-26,,,Stop Loss Hit
141,2024-07-29,,09:19:00,81703.83,,,,,2024-07-29,,12:12:00,81477.7,-1743.0,,,1321.0,-1743.0,
141.1,2024-07-29,Monday,09:19:00,348.6,20,CE,82000.0,Sell,2024-07-29,Monday,11:42:00,435.75,-1742.9999999999995,-24.999999999999993,2024-08-02,,,Stop Loss Hit
141.2,2024-07-29,Monday,09:19:00,369.95,20,PE,81400.0,Sell,2024-07-29,Monday,12:12:00,369.95,-0.0,-0.0,2024-08-02,,,Stop Loss Hit
142,2024-07-30,,09:19:00,81348.35,,,,,2024-07-30,,15:15:00,81418.18,1080.0,,,2083.0,0,Exit Condition Met For Trade
142.1,2024-07-30,Tuesday,09:19:00,360.1,20,CE,81600.0,Sell,2024-07-30,Tuesday,10:58:00,450.1,-1800.0,-24.99305748403221,2024-08-02,,,Stop Loss Hit
142.2,2024-07-30,Tuesday,09:19:00,349.55,20,PE,81100.0,Sell,2024-07-30,Tuesday,15:15:00,205.55,2880.0,41.19582320125876,2024-08-02,,,Exit Condition Met For Trade
143,2024-07-31,,09:19:00,81587.17,,,,,2024-07-31,,11:11:00,81605.17,-1844.0,,,284.0,-1844.0,
143.1,2024-07-31,Wednesday,09:19:00,368.75,20,CE,81600.0,Sell,2024-07-31,Wednesday,10:14:00,460.95,-1843.9999999999998,-25.00338983050847,2024-08-02,,,Stop Loss Hit
143.2,2024-07-31,Wednesday,09:19:00,335.7,20,PE,81500.0,Sell,2024-07-31,Wednesday,11:11:00,335.7,-0.0,-0.0,2024-08-02,,,Stop Loss Hit
144,2024-08-01,,09:19:00,81978.56,,,,,2024-08-01,,15:15:00,81882.87,1620.0,,,2706.0,-623.0,Exit Condition Met For Trade
144.1,2024-08-01,Thursday,09:19:00,374.8,20,CE,81900.0,Sell,2024-08-01,Thursday,15:15:00,208.9,3318.0,44.26360725720384,2024-08-02,,,Exit Condition Met For Trade
144.2,2024-08-01,Thursday,09:19:00,339.5,20,PE,82000.0,Sell,2024-08-01,Thursday,12:38:00,424.4,-1697.9999999999995,-25.00736377025036,2024-08-02,,,Stop Loss Hit
145,2024-08-02,,09:19:00,81230.92,,,,,2024-08-02,,15:15:00,81034.01,4515.0,,,4518.0,0,Exit Condition Met For Trade
145.1,2024-08-02,Friday,09:19:00,317.55,20,CE,81100.0,Sell,2024-08-02,Friday,15:15:00,1.05,6330.0,99.66934341048653,2024-08-02,,,Exit Condition Met For Trade
145.2,2024-08-02,Friday,09:19:00,363.0,20,PE,81400.0,Sell,2024-08-02,Friday,09:47:00,453.75,-1815.0,-25.0,2024-08-02,,,Stop Loss Hit
146,2024-08-05,,09:19:00,79614.1,,,,,2024-08-05,,15:15:00,78742.82,1216.0,,,2528.0,0,Exit Condition Met For Trade
146.1,2024-08-05,Monday,09:19:00,354.75,20,CE,80500.0,Sell,2024-08-05,Monday,15:15:00,210.2,2891.0,40.74700493305145,2024-08-09,,,Exit Condition Met For Trade
146.2,2024-08-05,Monday,09:19:00,335.0,20,PE,78500.0,Sell,2024-08-05,Monday,10:48:00,418.75,-1675.0,-25.0,2024-08-09,,,Stop Loss Hit
147,2024-08-06,,09:19:00,79691.82,,,,,2024-08-06,,15:15:00,78553.58,3015.0,,,3358.0,-386.0,Exit Condition Met For Trade
147.1,2024-08-06,Tuesday,09:19:00,362.15,20,CE,80300.0,Sell,2024-08-06,Tuesday,15:15:00,121.85,4806.0,66.35372083390861,2024-08-09,,,Exit Condition Met For Trade
147.2,2024-08-06,Tuesday,09:19:00,358.15,20,PE,79000.0,Sell,2024-08-06,Tuesday,10:25:00,447.7,-1791.0000000000002,-25.003490157755138,2024-08-09,,,Stop Loss Hit
148,2024-08-07,,09:19:00,79546.2,,,,,2024-08-07,,10:37:00,79548.78,-1686.0,,,1373.0,-1686.0,
148.1,2024-08-07,Wednesday,09:19:00,357.2,20,CE,79900.0,Sell,2024-08-07,Wednesday,10:37:00,357.2,-0.0,-0.0,2024-08-09,,,Stop Loss Hit
148.2,2024-08-07,Wednesday,09:19:00,337.3,20,PE,79300.0,Sell,2024-08-07,Wednesday,09:23:00,421.6,-1686.0000000000002,-24.992588200415064,2024-08-09,,,Stop Loss Hit
149,2024-08-08,,09:19:00,79271.06,,,,,2024-08-08,,09:38:00,79185.34,-1850.0,,,0,-1850.0,
149.1,2024-08-08,Thursday,09:19:00,336.8,20,CE,79500.0,Sell,2024-08-08,Thursday,09:38:00,336.8,-0.0,-0.0,2024-08-09,,,Stop Loss Hit
149.2,2024-08-08,Thursday,09:19:00,370.0,20,PE,79200.0,Sell,2024-08-08,Thursday,09:36:00,462.5,-1850.0,-25.0,2024-08-09,,,Stop Loss Hit
150,2024-08-09,,09:19:00,79690.93,,,,,2024-08-09,,09:59:00,79708.7,-1875.0,,,1307.0,-1875.0,
150.1,2024-08-09,Friday,09:19:00,375.0,20,CE,79500.0,Sell,2024-08-09,Friday,09:41:00,468.75,-1875.0,-25.0,2024-08-09,,,Stop Loss Hit
150.2,2024-08-09,Friday,09:19:00,347.05,20,PE,79900.0,Sell,2024-08-09,Friday,09:59:00,347.05,-0.0,-0.0,2024-08-09,,,Stop Loss Hit
151,2024-08-12,,09:19:00,79378.88,,,,,2024-08-12,,15:15:00,79659.53,612.0,,,2817.0,-239.0,Exit Condition Met For Trade
151.1,2024-08-12,Monday,09:19:00,362.6,20,CE,80000.0,Sell,2024-08-12,Monday,10:57:00,453.25,-1812.9999999999995,-24.999999999999993,2024-08-16,,,Stop Loss Hit
151.2,2024-08-12,Monday,09:19:00,353.5,20,PE,78800.0,Sell,2024-08-12,Monday,15:15:00,232.25,2425.0,34.2998585572843,2024-08-16,,,Exit Condition Met For Trade
152,2024-08-13,,09:19:00,79625.98,,,,,2024-08-13,,15:15:00,78919.19,2446.0,,,2798.0,0,Exit Condition Met For Trade
152.1,2024-08-13,Tuesday,09:19:00,348.75,20,CE,79900.0,Sell,2024-08-13,Tuesday,15:15:00,140.85,4158.0,59.61290322580645,2024-08-16,,,Exit Condition Met For Trade
152.2,2024-08-13,Tuesday,09:19:00,342.35,20,PE,79300.0,Sell,2024-08-13,Tuesday,12:48:00,427.95,-1711.9999999999993,-25.003651234117118,2024-08-16,,,Stop Loss Hit
153,2024-08-14,,09:19:00,78984.28,,,,,2024-08-14,,15:15:00,79092.57,3314.0,,,3973.0,-156.0,Exit Condition Met For Trade
153.1,2024-08-14,Wednesday,09:19:00,362.15,20,CE,79100.0,Sell,2024-08-14,Wednesday,15:15:00,318.3,876.9999999999993,12.108242440977486,2024-08-16,,,Exit Condition Met For Trade
153.2,2024-08-14,Wednesday,09:19:00,334.8,20,PE,78900.0,Sell,2024-08-14,Wednesday,15:15:00,212.95,2437.0000000000005,36.39486260454003,2024-08-16,,,Exit Condition Met For Trade
154,2024-08-16,,09:19:00,79748.02,,,,,2024-08-16,,09:38:00,79850.7,-1525.0,,,592.0,-1525.0,
154.1,2024-08-16,Friday,09:19:00,305.0,20,CE,79600.0,Sell,2024-08-16,Friday,09:22:00,381.25,-1525.0,-25.0,2024-08-16,,,Stop Loss Hit
154.2,2024-08-16,Friday,09:19:00,315.3,20,PE,80000.0,Sell,2024-08-16,Friday,09:38:00,315.3,-0.0,-0.0,2024-08-16,,,Stop Loss Hit
155,2024-08-19,,09:19:00,80590.07,,,,,2024-08-19,,15:15:00,80418.46,337.0,,,985.0,-645.0,Exit Condition Met For Trade
155.1,2024-08-19,Monday,09:19:00,355.7,20,CE,80900.0,Sell,2024-08-19,Monday,15:15:00,248.3,2147.9999999999995,30.19398369412426,2024-08-23,,,Exit Condition Met For Trade
155.2,2024-08-19,Monday,09:19:00,362.25,20,PE,80300.0,Sell,2024-08-19,Monday,10:27:00,452.8,-1811.0000000000002,-24.996549344375435,2024-08-23,,,Stop Loss Hit
156,2024-08-20,,09:19:00,80593.74,,,,,2024-08-20,,15:15:00,80791.44,411.0,,,1357.0,0,Exit Condition Met For Trade
156.1,2024-08-20,Tuesday,09:19:00,365.25,20,CE,80700.0,Sell,2024-08-20,Tuesday,10:01:00,456.55,-1826.0000000000002,-24.99657768651609,2024-08-23,,,Stop Loss Hit
156.2,2024-08-20,Tuesday,09:19:00,336.0,20,PE,80400.0,Sell,2024-08-20,Tuesday,15:15:00,224.15,2237.0,33.288690476190474,2024-08-23,,,Exit Condition Met For Trade
157,2024-08-21,,09:19:00,80802.86,,,,,2024-08-21,,15:15:00,80889.92,2148.0,,,2242.0,0,Exit Condition Met For Trade
157.1,2024-08-21,Wednesday,09:19:00,362.45,20,CE,80800.0,Sell,2024-08-21,Wednesday,15:15:00,371.7,-185.0,-2.5520761484342667,2024-08-23,,,Exit Condition Met For Trade
157.2,2024-08-21,Wednesday,09:19:00,366.2,20,PE,80800.0,Sell,2024-08-21,Wednesday,15:15:00,249.55,2332.9999999999995,31.854178044784266,2024-08-23,,,Exit Condition Met For Trade
158,2024-08-22,,09:19:00,81133.27,,,,,2024-08-22,,15:15:00,81043.14,2338.0,,,3103.0,-47.0,Exit Condition Met For Trade
158.1,2024-08-22,Thursday,09:19:00,328.35,20,CE,81000.0,Sell,2024-08-22,Thursday,15:15:00,278.05,1006.0000000000002,15.319019339119844,2024-08-23,,,Exit Condition Met For Trade
158.2,2024-08-22,Thursday,09:19:00,350.0,20,PE,81200.0,Sell,2024-08-22,Thursday,15:15:00,283.4,1332.0000000000005,19.028571428571432,2024-08-23,,,Exit Condition Met For Trade
159,2024-08-23,,09:19:00,81008.83,,,,,2024-08-23,,09:38:00,80972.71,-1845.0,,,139.0,-1845.0,
159.1,2024-08-23,Friday,09:19:00,369.05,20,CE,80700.0,Sell,2024-08-23,Friday,09:26:00,461.3,-1845.0,-24.9966129250779,2024-08-23,,,Stop Loss Hit
159.2,2024-08-23,Friday,09:19:00,333.5,20,PE,81200.0,Sell,2024-08-23,Friday,09:38:00,333.5,-0.0,-0.0,2024-08-23,,,Stop Loss Hit
160,2024-08-26,,09:19:00,81342.98,,,,,2024-08-26,,15:15:00,81698.26,1347.0,,,1579.0,-3.0,Exit Condition Met For Trade
160.1,2024-08-26,Monday,09:19:00,340.0,20,CE,81600.0,Sell,2024-08-26,Monday,09:36:00,425.0,-1700.0,-25.0,2024-08-30,,,Stop Loss Hit
160.2,2024-08-26,Monday,09:19:00,338.0,20,PE,81100.0,Sell,2024-08-26,Monday,15:15:00,185.65,3047.0,45.07396449704142,2024-08-30,,,Exit Condition Met For Trade
161,2024-08-27,,09:19:00,81769.02,,,,,2024-08-27,,15:15:00,81743.33,1927.0,,,2270.0,0,Exit Condition Met For Trade
161.1,2024-08-27,Tuesday,09:19:00,333.5,20,CE,81900.0,Sell,2024-08-27,Tuesday,15:15:00,262.8,1413.9999999999998,21.199400299850073,2024-08-30,,,Exit Condition Met For Trade
161.2,2024-08-27,Tuesday,09:19:00,342.95,20,PE,81700.0,Sell,2024-08-27,Tuesday,15:15:00,317.3,512.9999999999995,7.479224376731295,2024-08-30,,,Exit Condition Met For Trade
162,2024-08-28,,09:19:00,81816.79,,,,,2024-08-28,,15:15:00,81785.78,-632.0,,,1742.0,-676.0,Exit Condition Met For Trade
162.1,2024-08-28,Wednesday,09:19:00,368.35,20,CE,81700.0,Sell,2024-08-28,Wednesday,11:21:00,460.45,-1841.9999999999993,-25.003393511605797,2024-08-30,,,Stop Loss Hit
162.2,2024-08-28,Wednesday,09:19:00,354.85,20,PE,81800.0,Sell,2024-08-28,Wednesday,15:15:00,294.35,1210.0,17.049457517260812,2024-08-30,,,Exit Condition Met For Trade
163,2024-08-29,,09:19:00,81774.79,,,,,2024-08-29,,14:05:00,81739.82,-1865.0,,,2177.0,-1865.0,
163.1,2024-08-29,Thursday,09:19:00,373.05,20,CE,81600.0,Sell,2024-08-29,Thursday,09:49:00,466.3,-1865.0,-24.996649242728857,2024-08-30,,,Stop Loss Hit
163.2,2024-08-29,Thursday,09:19:00,331.45,20,PE,81900.0,Sell,2024-08-29,Thursday,14:05:00,331.45,-0.0,-0.0,2024-08-30,,,Stop Loss Hit
164,2024-08-30,,09:19:00,82416.94,,,,,2024-08-30,,09:41:00,82438.47,-1830.0,,,0,-1830.0,
164.1,2024-08-30,Friday,09:19:00,356.05,20,CE,82200.0,Sell,2024-08-30,Friday,09:41:00,356.05,-0.0,-0.0,2024-08-30,,,Stop Loss Hit
164.2,2024-08-30,Friday,09:19:00,366.0,20,PE,82700.0,Sell,2024-08-30,Friday,09:33:00,457.5,-1830.0,-25.0,2024-08-30,,,Stop Loss Hit
165,2024-09-02,,09:19:00,82584.27,,,,,2024-09-02,,15:15:00,82565.8,2046.0,,,2299.0,-221.0,Exit Condition Met For Trade
165.1,2024-09-02,Monday,09:19:00,362.3,20,CE,82800.0,Sell,2024-09-02,Monday,15:15:00,269.7,1852.0000000000005,25.55892906431135,2024-09-06,,,Exit Condition Met For Trade
165.2,2024-09-02,Monday,09:19:00,361.3,20,PE,82400.0,Sell,2024-09-02,Monday,15:15:00,351.6,193.99999999999977,2.6847495156379706,2024-09-06,,,Exit Condition Met For Trade
166,2024-09-03,,09:19:00,82559.42,,,,,2024-09-03,,15:15:00,82562.89,1667.0,,,1960.0,0,Exit Condition Met For Trade
166.1,2024-09-03,Tuesday,09:19:00,352.35,20,CE,82600.0,Sell,2024-09-03,Tuesday,15:15:00,325.55,536.0000000000002,7.60607350645665,2024-09-06,,,Exit Condition Met For Trade
166.2,2024-09-03,Tuesday,09:19:00,368.05,20,PE,82500.0,Sell,2024-09-03,Tuesday,15:15:00,311.5,1131.0000000000002,15.364760222795818,2024-09-06,,,Exit Condition Met For Trade
167,2024-09-04,,09:19:00,81980.58,,,,,2024-09-04,,15:15:00,82381.88,819.0,,,1038.0,-524.0,Exit Condition Met For Trade
167.1,2024-09-04,Wednesday,09:19:00,373.75,20,CE,82000.0,Sell,2024-09-04,Wednesday,13:16:00,467.2,-1868.9999999999998,-25.003344481605346,2024-09-06,,,Stop Loss Hit
167.2,2024-09-04,Wednesday,09:19:00,374.3,20,PE,82100.0,Sell,2024-09-04,Wednesday,15:15:00,239.9,2688.0,35.90702644937216,2024-09-06,,,Exit Condition Met For Trade
168,2024-09-05,,09:19:00,82468.17,,,,,2024-09-05,,15:15:00,82225.44,1175.0,,,1175.0,-1249.0,Exit Condition Met For Trade
168.1,2024-09-05,Thursday,09:19:00,344.65,20,CE,82300.0,Sell,2024-09-05,Thursday,15:15:00,201.7,2859.0,41.47686058320035,2024-09-06,,,Exit Condition Met For Trade
168.2,2024-09-05,Thursday,09:19:00,336.75,20,PE,82600.0,Sell,2024-09-05,Thursday,09:44:00,420.95,-1683.9999999999998,-25.003711952487002,2024-09-06,,,Stop Loss Hit
169,2024-09-06,,09:19:00,82000.02,,,,,2024-09-06,,09:37:00,82007.7,-1557.0,,,602.0,-1557.0,
169.1,2024-09-06,Friday,09:19:00,311.4,20,CE,81800.0,Sell,2024-09-06,Friday,09:29:00,389.25,-1557.0000000000005,-25.000000000000007,2024-09-06,,,Stop Loss Hit
169.2,2024-09-06,Friday,09:19:00,338.35,20,PE,82300.0,Sell,2024-09-06,Friday,09:37:00,338.35,-0.0,-0.0,2024-09-06,,,Stop Loss Hit
170,2024-09-09,,09:19:00,80978.28,,,,,2024-09-09,,15:15:00,81555.67,2986.0,,,3048.0,0,Exit Condition Met For Trade
170.1,2024-09-09,Monday,09:19:00,356.65,20,CE,81400.0,Sell,2024-09-09,Monday,10:44:00,445.8,-1783.0000000000007,-24.996495163325402,2024-09-13,,,Stop Loss Hit
170.2,2024-09-09,Monday,09:19:00,361.35,20,PE,80600.0,Sell,2024-09-09,Monday,15:15:00,122.9,4769.0,65.98865365988654,2024-09-13,,,Exit Condition Met For Trade
171,2024-09-10,,09:19:00,81695.52,,,,,2024-09-10,,11:16:00,81738.6,-1834.0,,,844.0,-1834.0,
